code,ticker,name,exchange,board,listing_date,listing_time_local,timezone,listing_datetime_local,listing_date_source,listing_time_basis,basis_confidence,exact_first_trade_time_available,first_price_date,listing_minus_first_price_days,date_alignment_status,effective_price_start_date,identity_review_priority,identity_review_status,identity_review_note,bazi,day_stem,month_branch,main_god,auxiliary_gods,price_rows,last_price_date,price_file
sz.002117,SZ002117,东港股份,SZ,Shenzhen Main,2007-03-02,09:30:00,Asia/Shanghai,2007-03-02T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-03-02,0,aligned,2007-03-02,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 壬寅 乙未 辛巳,乙,寅,丙,癸,4723,2026-09-18,by_symbol/SZ002117.parquet
sz.002119,SZ002119,康强电子,SZ,Shenzhen Main,2007-03-02,09:30:00,Asia/Shanghai,2007-03-02T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-03-02,0,aligned,2007-03-02,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 壬寅 乙未 辛巳,乙,寅,丙,癸,4621,2026-09-18,by_symbol/SZ002119.parquet
sz.002120,SZ002120,韵达股份,SZ,Shenzhen Main,2007-03-06,09:30:00,Asia/Shanghai,2007-03-06T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-03-06,0,aligned,2007-03-06,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 癸卯 己亥 己巳,己,卯,甲,癸、丙,4625,2026-09-18,by_symbol/SZ002120.parquet
sz.002121,SZ002121,科陆电子,SZ,Shenzhen Main,2007-03-06,09:30:00,Asia/Shanghai,2007-03-06T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-03-06,0,aligned,2007-03-06,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 癸卯 己亥 己巳,己,卯,甲,癸、丙,4550,2026-09-18,by_symbol/SZ002121.parquet
sz.002122,SZ002122,ST汇洲,SZ,Shenzhen Main,2007-03-28,09:30:00,Asia/Shanghai,2007-03-28T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-03-28,0,aligned,2007-03-28,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 癸卯 辛酉 癸巳,辛,卯,壬,甲,4520,2026-09-18,by_symbol/SZ002122.parquet
sz.002123,SZ002123,梦网科技,SZ,Shenzhen Main,2007-03-28,09:30:00,Asia/Shanghai,2007-03-28T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-03-28,0,aligned,2007-03-28,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 癸卯 辛酉 癸巳,辛,卯,壬,甲,4582,2026-09-18,by_symbol/SZ002123.parquet
sz.002124,SZ002124,天邦食品,SZ,Shenzhen Main,2007-04-03,09:30:00,Asia/Shanghai,2007-04-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-03,0,aligned,2007-04-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 癸卯 丁卯 乙巳,丁,卯,庚,甲,4659,2026-09-18,by_symbol/SZ002124.parquet
sz.002125,SZ002125,湘潭电化,SZ,Shenzhen Main,2007-04-03,09:30:00,Asia/Shanghai,2007-04-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-03,0,aligned,2007-04-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 癸卯 丁卯 乙巳,丁,卯,庚,甲,4581,2026-09-18,by_symbol/SZ002125.parquet
sz.002126,SZ002126,银轮股份,SZ,Shenzhen Main,2007-04-18,09:30:00,Asia/Shanghai,2007-04-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-18,0,aligned,2007-04-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 壬午 乙巳,壬,辰,甲,庚,4627,2026-09-18,by_symbol/SZ002126.parquet
sz.002127,SZ002127,南极电商,SZ,Shenzhen Main,2007-04-18,09:30:00,Asia/Shanghai,2007-04-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-18,0,aligned,2007-04-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 壬午 乙巳,壬,辰,甲,庚,4374,2026-09-18,by_symbol/SZ002127.parquet
sz.002128,SZ002128,电投能源,SZ,Shenzhen Main,2007-04-18,09:30:00,Asia/Shanghai,2007-04-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-18,0,aligned,2007-04-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 壬午 乙巳,壬,辰,甲,庚,4534,2026-09-18,by_symbol/SZ002128.parquet
sz.002129,SZ002129,TCL中环,SZ,Shenzhen Main,2007-04-20,09:30:00,Asia/Shanghai,2007-04-20T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-20,0,aligned,2007-04-20,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 甲申 己巳,甲,辰,庚,丁、壬,4174,2026-09-18,by_symbol/SZ002129.parquet
sz.002130,SZ002130,沃尔核材,SZ,Shenzhen Main,2007-04-20,09:30:00,Asia/Shanghai,2007-04-20T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-20,0,aligned,2007-04-20,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 甲申 己巳,甲,辰,庚,丁、壬,4623,2026-09-18,by_symbol/SZ002130.parquet
sz.002131,SZ002131,利欧股份,SZ,Shenzhen Main,2007-04-27,09:30:00,Asia/Shanghai,2007-04-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-27,0,aligned,2007-04-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 辛卯 癸巳,辛,辰,壬,甲,4351,2026-09-18,by_symbol/SZ002131.parquet
sz.002132,SZ002132,恒星科技,SZ,Shenzhen Main,2007-04-27,09:30:00,Asia/Shanghai,2007-04-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-27,0,aligned,2007-04-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 辛卯 癸巳,辛,辰,壬,甲,4591,2026-09-18,by_symbol/SZ002132.parquet
sz.002133,SZ002133,广宇集团,SZ,Shenzhen Main,2007-04-27,09:30:00,Asia/Shanghai,2007-04-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-04-27,0,aligned,2007-04-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 甲辰 辛卯 癸巳,辛,辰,壬,甲,4685,2026-09-18,by_symbol/SZ002133.parquet
sz.002134,SZ002134,天津普林,SZ,Shenzhen Main,2007-05-16,09:30:00,Asia/Shanghai,2007-05-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-05-16,0,aligned,2007-05-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 乙巳 庚戌 辛巳,庚,巳,壬,戊、丙、丁,4555,2026-09-18,by_symbol/SZ002134.parquet
sz.002135,SZ002135,东南网架,SZ,Shenzhen Main,2007-05-30,09:30:00,Asia/Shanghai,2007-05-30T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-05-30,0,aligned,2007-05-30,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 乙巳 甲子 己巳,甲,巳,癸,丁、庚,4647,2026-09-18,by_symbol/SZ002135.parquet
sz.002136,SZ002136,安纳达,SZ,Shenzhen Main,2007-05-30,09:30:00,Asia/Shanghai,2007-05-30T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-05-30,0,aligned,2007-05-30,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 乙巳 甲子 己巳,甲,巳,癸,丁、庚,4671,2026-09-18,by_symbol/SZ002136.parquet
sz.002137,SZ002137,实益达,SZ,Shenzhen Main,2007-06-13,09:30:00,Asia/Shanghai,2007-06-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-06-13,0,aligned,2007-06-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丙午 戊寅 丁巳,戊,午,壬,甲、丙,4490,2026-09-18,by_symbol/SZ002137.parquet
sz.002138,SZ002138,顺络电子,SZ,Shenzhen Main,2007-06-13,09:30:00,Asia/Shanghai,2007-06-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-06-13,0,aligned,2007-06-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丙午 戊寅 丁巳,戊,午,壬,甲、丙,4660,2026-09-18,by_symbol/SZ002138.parquet
sz.002139,SZ002139,拓邦股份,SZ,Shenzhen Main,2007-06-29,09:30:00,Asia/Shanghai,2007-06-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-06-29,0,aligned,2007-06-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丙午 甲午 己巳,甲,午,癸,丁、庚,4624,2026-09-18,by_symbol/SZ002139.parquet
sz.002140,SZ002140,东华科技,SZ,Shenzhen Main,2007-07-12,09:30:00,Asia/Shanghai,2007-07-12T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-07-12,0,aligned,2007-07-12,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丁未 丁未 乙巳,丁,未,甲,壬、庚,4639,2026-09-18,by_symbol/SZ002140.parquet
sz.002141,SZ002141,贤丰控股,SZ,Shenzhen Main,2007-07-20,09:30:00,Asia/Shanghai,2007-07-20T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-07-20,0,aligned,2007-07-20,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丁未 乙卯 辛巳,乙,未,癸,丙,4450,2026-09-18,by_symbol/SZ002141.parquet
sz.002142,SZ002142,宁波银行,SZ,Shenzhen Main,2007-07-19,09:30:00,Asia/Shanghai,2007-07-19T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-07-19,0,aligned,2007-07-19,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丁未 甲寅 己巳,甲,未,癸,丁、庚,4639,2026-09-18,by_symbol/SZ002142.parquet
sz.002144,SZ002144,宏达高科,SZ,Shenzhen Main,2007-08-03,09:30:00,Asia/Shanghai,2007-08-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-03,0,aligned,2007-08-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丁未 己巳 己巳,己,未,癸,丙,4603,2026-09-18,by_symbol/SZ002144.parquet
sz.002145,SZ002145,钛能化学,SZ,Shenzhen Main,2007-08-03,09:30:00,Asia/Shanghai,2007-08-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-03,0,aligned,2007-08-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 丁未 己巳 己巳,己,未,癸,丙,4256,2026-09-18,by_symbol/SZ002145.parquet
sz.002146,SZ002146,荣盛发展,SZ,Shenzhen Main,2007-08-08,09:30:00,Asia/Shanghai,2007-08-08T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-08,0,aligned,2007-08-08,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 甲戌 己巳,甲,申,庚,丁、壬,4585,2026-09-18,by_symbol/SZ002146.parquet
sz.002148,SZ002148,北纬科技,SZ,Shenzhen Main,2007-08-10,09:30:00,Asia/Shanghai,2007-08-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-10,0,aligned,2007-08-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 丙子 癸巳,丙,申,壬,戊,4559,2026-09-18,by_symbol/SZ002148.parquet
sz.002149,SZ002149,西部材料,SZ,Shenzhen Main,2007-08-10,09:30:00,Asia/Shanghai,2007-08-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-10,0,aligned,2007-08-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 丙子 癸巳,丙,申,壬,戊,4455,2026-09-18,by_symbol/SZ002149.parquet
sz.002150,SZ002150,正泰电源,SZ,Shenzhen Main,2007-08-10,09:30:00,Asia/Shanghai,2007-08-10T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-10,0,aligned,2007-08-10,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 丙子 癸巳,丙,申,壬,戊,4561,2026-09-18,by_symbol/SZ002150.parquet
sz.002151,SZ002151,北斗星通,SZ,Shenzhen Main,2007-08-13,09:30:00,Asia/Shanghai,2007-08-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-13,0,aligned,2007-08-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 己卯 己巳,己,申,丙,癸,4437,2026-09-18,by_symbol/SZ002151.parquet
sz.002152,SZ002152,广电运通,SZ,Shenzhen Main,2007-08-13,09:30:00,Asia/Shanghai,2007-08-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-13,0,aligned,2007-08-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 己卯 己巳,己,申,丙,癸,4574,2026-09-18,by_symbol/SZ002152.parquet
sz.002153,SZ002153,石基信息,SZ,Shenzhen Main,2007-08-13,09:30:00,Asia/Shanghai,2007-08-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-13,0,aligned,2007-08-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 己卯 己巳,己,申,丙,癸,4516,2026-09-18,by_symbol/SZ002153.parquet
sz.002154,SZ002154,报喜鸟,SZ,Shenzhen Main,2007-08-16,09:30:00,Asia/Shanghai,2007-08-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-16,0,aligned,2007-08-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 壬午 乙巳,壬,申,戊,丁,4612,2026-09-18,by_symbol/SZ002154.parquet
sz.002155,SZ002155,湖南黄金,SZ,Shenzhen Main,2007-08-16,09:30:00,Asia/Shanghai,2007-08-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-16,0,aligned,2007-08-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 壬午 乙巳,壬,申,戊,丁,4547,2026-09-18,by_symbol/SZ002155.parquet
sz.002156,SZ002156,通富微电,SZ,Shenzhen Main,2007-08-16,09:30:00,Asia/Shanghai,2007-08-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-16,0,aligned,2007-08-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 壬午 乙巳,壬,申,戊,丁,4530,2026-09-18,by_symbol/SZ002156.parquet
sz.002157,SZ002157,正邦科技,SZ,Shenzhen Main,2007-08-17,09:30:00,Asia/Shanghai,2007-08-17T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-17,0,aligned,2007-08-17,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 癸未 丁巳,癸,申,丁,,4523,2026-09-18,by_symbol/SZ002157.parquet
sz.002158,SZ002158,汉钟精机,SZ,Shenzhen Main,2007-08-17,09:30:00,Asia/Shanghai,2007-08-17T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-17,0,aligned,2007-08-17,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 癸未 丁巳,癸,申,丁,,4619,2026-09-18,by_symbol/SZ002158.parquet
sz.002159,SZ002159,三特索道,SZ,Shenzhen Main,2007-08-17,09:30:00,Asia/Shanghai,2007-08-17T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-17,0,aligned,2007-08-17,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 癸未 丁巳,癸,申,丁,,4471,2026-09-18,by_symbol/SZ002159.parquet
sz.002160,SZ002160,常铝股份,SZ,Shenzhen Main,2007-08-21,09:30:00,Asia/Shanghai,2007-08-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-21,0,aligned,2007-08-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 丁亥 乙巳,丁,申,甲,庚、丙、戊,4342,2026-09-18,by_symbol/SZ002160.parquet
sz.002161,SZ002161,远望谷,SZ,Shenzhen Main,2007-08-21,09:30:00,Asia/Shanghai,2007-08-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-21,0,aligned,2007-08-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 丁亥 乙巳,丁,申,甲,庚、丙、戊,4472,2026-09-18,by_symbol/SZ002161.parquet
sz.002162,SZ002162,悦心健康,SZ,Shenzhen Main,2007-08-23,09:30:00,Asia/Shanghai,2007-08-23T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-23,0,aligned,2007-08-23,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 己丑 己巳,己,申,丙,癸,4479,2026-09-18,by_symbol/SZ002162.parquet
sz.002163,SZ002163,海南发展,SZ,Shenzhen Main,2007-08-23,09:30:00,Asia/Shanghai,2007-08-23T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-23,0,aligned,2007-08-23,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 己丑 己巳,己,申,丙,癸,4462,2026-09-18,by_symbol/SZ002163.parquet
sz.002164,SZ002164,宁波东力,SZ,Shenzhen Main,2007-08-23,09:30:00,Asia/Shanghai,2007-08-23T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-08-23,0,aligned,2007-08-23,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 戊申 己丑 己巳,己,申,丙,癸,4445,2026-09-18,by_symbol/SZ002164.parquet
sz.002165,SZ002165,红宝丽,SZ,Shenzhen Main,2007-09-13,09:30:00,Asia/Shanghai,2007-09-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-13,0,aligned,2007-09-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 庚戌 辛巳,庚,酉,丁,甲、丙,4522,2026-09-18,by_symbol/SZ002165.parquet
sz.002166,SZ002166,莱茵生物,SZ,Shenzhen Main,2007-09-13,09:30:00,Asia/Shanghai,2007-09-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-13,0,aligned,2007-09-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 庚戌 辛巳,庚,酉,丁,甲、丙,4474,2026-09-18,by_symbol/SZ002166.parquet
sz.002167,SZ002167,东方锆业,SZ,Shenzhen Main,2007-09-13,09:30:00,Asia/Shanghai,2007-09-13T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-13,0,aligned,2007-09-13,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 庚戌 辛巳,庚,酉,丁,甲、丙,4451,2026-09-18,by_symbol/SZ002167.parquet
sz.002168,SZ002168,ST惠程,SZ,Shenzhen Main,2007-09-19,09:30:00,Asia/Shanghai,2007-09-19T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-19,0,aligned,2007-09-19,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 丙辰 癸巳,丙,酉,壬,癸,4184,2026-09-18,by_symbol/SZ002168.parquet
sz.002169,SZ002169,智光电气,SZ,Shenzhen Main,2007-09-19,09:30:00,Asia/Shanghai,2007-09-19T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-19,0,aligned,2007-09-19,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 丙辰 癸巳,丙,酉,壬,癸,4524,2026-09-18,by_symbol/SZ002169.parquet
sz.002170,SZ002170,芭田股份,SZ,Shenzhen Main,2007-09-19,09:30:00,Asia/Shanghai,2007-09-19T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-19,0,aligned,2007-09-19,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 丙辰 癸巳,丙,酉,壬,癸,4489,2026-09-18,by_symbol/SZ002170.parquet
sz.002171,SZ002171,楚江新材,SZ,Shenzhen Main,2007-09-21,09:30:00,Asia/Shanghai,2007-09-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-21,0,aligned,2007-09-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 戊午 丁巳,戊,酉,丙,癸,4359,2026-09-18,by_symbol/SZ002171.parquet
sz.002172,SZ002172,澳洋健康,SZ,Shenzhen Main,2007-09-21,09:30:00,Asia/Shanghai,2007-09-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-21,0,aligned,2007-09-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 戊午 丁巳,戊,酉,丙,癸,4501,2026-09-18,by_symbol/SZ002172.parquet
sz.002173,SZ002173,创新医疗,SZ,Shenzhen Main,2007-09-25,09:30:00,Asia/Shanghai,2007-09-25T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-25,0,aligned,2007-09-25,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 壬戌 乙巳,壬,酉,甲,庚,4432,2026-09-18,by_symbol/SZ002173.parquet
sz.002174,SZ002174,游族网络,SZ,Shenzhen Main,2007-09-25,09:30:00,Asia/Shanghai,2007-09-25T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2007-09-25,0,aligned,2007-09-25,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁亥 己酉 壬戌 乙巳,壬,酉,甲,庚,4334,2026-09-18,by_symbol/SZ002174.parquet
